,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
1,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
2,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
3,,2020-03-29,1.0,1.0,,,1.0,0.0,5.0
4,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
5,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
6,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
7,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
8,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
9,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
10,Butte,2020-03-29,,,,,,,
11,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
12,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
13,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
14,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
15,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
16,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
17,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
18,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
19,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
20,Glenn,2020-03-29,,,,,,,
21,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
22,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
23,Calaveras,2020-03-29,,,,,,,
24,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
25,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
26,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
27,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
28,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
29,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
30,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
31,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
32,Napa,2020-03-29,0.0,26.0,,,,,5.0
33,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
34,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
35,Colusa,2020-03-29,,,,,,,
36,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
37,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
38,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
39,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
40,Inyo,2020-03-29,,,,,,,
41,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
42,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
43,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
44,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
45,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
46,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
47,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
48,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
49,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
50,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
51,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
52,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
53,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
54,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
55,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
56,Mendocino,2020-03-30,2.0,11.0,,,0.0,1.0,8.0
57,Madera,2020-03-30,1.0,5.0,,,1.0,3.0,4.0
58,Kings,2020-03-30,2.0,12.0,,,1.0,2.0,0.0
59,San Joaquin,2020-03-30,28.0,30.0,,,8.0,4.0,53.0
60,Tulare,2020-03-30,5.0,21.0,,,4.0,6.0,7.0
61,Trinity,2020-03-30,0.0,0.0,,,0.0,0.0,
62,Kern,2020-03-30,18.0,123.0,,,6.0,8.0,51.0
63,Butte,2020-03-30,4.0,12.0,,,2.0,1.0,5.0
64,Santa Barbara,2020-03-30,19.0,25.0,,,11.0,7.0,48.0
65,Orange,2020-03-30,98.0,251.0,,,42.0,58.0,131.0
66,Inyo,2020-03-30,,,,,,,
67,Sonoma,2020-03-30,7.0,22.0,,,3.0,4.0,29.0
68,Humboldt,2020-03-30,1.0,8.0,,,0.0,0.0,10.0
69,San Mateo,2020-03-30,56.0,40.0,,,18.0,11.0,47.0
70,Placer,2020-03-30,19.0,19.0,,,5.0,1.0,29.0
71,Marin,2020-03-30,10.0,9.0,,,4.0,2.0,16.0
72,Nevada,2020-03-30,26.0,17.0,,,2.0,5.0,3.0
73,Tuolumne,2020-03-30,1.0,2.0,,,0.0,0.0,3.0
74,Riverside,2020-03-30,60.0,133.0,,,22.0,33.0,77.0
75,Amador,2020-03-30,0.0,1.0,,,0.0,0.0,4.0
76,Modoc,2020-03-30,0.0,31.0,,,0.0,0.0,
77,Imperial,2020-03-30,19.0,109.0,,,3.0,3.0,4.0
78,Los Angeles,2020-03-30,601.0,1277.0,,,245.0,244.0,456.0
79,Shasta,2020-03-30,1.0,4.0,,,0.0,0.0,13.0
80,Sutter,2020-03-30,0.0,0.0,,,0.0,0.0,
81,Mono,2020-03-30,0.0,1.0,,,0.0,0.0,2.0
82,Contra Costa,2020-03-30,25.0,54.0,,,11.0,6.0,90.0
83,Yuba,2020-03-30,3.0,17.0,,,2.0,4.0,10.0
84,Lake,2020-03-30,0.0,1.0,,,0.0,1.0,3.0
85,Fresno,2020-03-30,10.0,88.0,,,3.0,14.0,24.0
86,Ventura,2020-03-30,25.0,82.0,,,5.0,28.0,15.0
87,Napa,2020-03-30,3.0,8.0,,,1.0,0.0,9.0
88,Alameda,2020-03-30,59.0,89.0,,,27.0,18.0,146.0
89,San Diego,2020-03-30,146.0,446.0,,,72.0,23.0,228.0
90,San Bernardino,2020-03-30,67.0,179.0,,,27.0,33.0,66.0
91,Lassen,2020-03-30,0.0,4.0,,,0.0,0.0,
92,Stanislaus,2020-03-30,17.0,51.0,,,9.0,5.0,29.0
93,Santa Clara,2020-03-30,153.0,93.0,,,74.0,23.0,103.0
94,Monterey,2020-03-30,11.0,16.0,,,4.0,0.0,17.0
95,El Dorado,2020-03-30,0.0,9.0,,,0.0,6.0,9.0
96,Santa Cruz,2020-03-30,0.0,2.0,,,0.0,0.0,4.0
97,Siskiyou,2020-03-30,0.0,0.0,,,0.0,0.0,3.0
98,Glenn,2020-03-30,0.0,0.0,,,0.0,0.0,
99,San Benito,2020-03-30,1.0,1.0,,,1.0,0.0,1.0
100,Sacramento,2020-03-30,45.0,86.0,,,21.0,23.0,58.0
101,Calaveras,2020-03-30,0.0,3.0,,,0.0,1.0,5.0
102,Merced,2020-03-30,1.0,9.0,,,0.0,2.0,11.0
103,Tehama,2020-03-30,0.0,2.0,,,0.0,0.0,2.0
104,Del Norte,2020-03-30,0.0,2.0,,,0.0,0.0,5.0
105,Yolo,2020-03-30,2.0,2.0,,,1.0,2.0,0.0
106,,2020-03-30,5.0,10.0,,,3.0,3.0,9.0
107,Colusa,2020-03-30,0.0,1.0,,,0.0,1.0,5.0
108,San Luis Obispo,2020-03-30,5.0,11.0,,,3.0,4.0,957.0
109,San Francisco,2020-03-30,58.0,92.0,,,18.0,7.0,90.0
110,Plumas,2020-03-30,0.0,1.0,,,0.0,0.0,
111,Solano,2020-03-30,15.0,16.0,,,6.0,0.0,47.0
112,Yolo,2020-03-31,3.0,2.0,,,2.0,2.0,1.0
113,El Dorado,2020-03-31,10.0,9.0,,,0.0,6.0,12.0
114,Butte,2020-03-31,4.0,20.0,,,2.0,3.0,2.0
115,Humboldt,2020-03-31,1.0,11.0,,,0.0,4.0,8.0
116,Sacramento,2020-03-31,53.0,110.0,,,20.0,31.0,66.0
117,Marin,2020-03-31,9.0,14.0,,,4.0,2.0,15.0
118,San Joaquin,2020-03-31,44.0,54.0,,,14.0,5.0,28.0
119,Santa Clara,2020-03-31,155.0,98.0,,,73.0,17.0,92.0
120,Tulare,2020-03-31,6.0,14.0,,,4.0,5.0,9.0
121,Orange,2020-03-31,105.0,233.0,,,45.0,44.0,131.0
122,Glenn,2020-03-31,0.0,0.0,,,0.0,0.0,
123,Lassen,2020-03-31,0.0,7.0,,,0.0,0.0,
124,San Benito,2020-03-31,1.0,0.0,,,1.0,0.0,1.0
125,San Bernardino,2020-03-31,82.0,231.0,,,33.0,48.0,63.0
126,Los Angeles,2020-03-31,713.0,1239.0,,,315.0,239.0,445.0
127,Calaveras,2020-03-31,0.0,1.0,,,0.0,0.0,4.0
128,Yuba,2020-03-31,2.0,21.0,,,2.0,4.0,6.0
129,Kern,2020-03-31,14.0,63.0,,,6.0,6.0,46.0
130,Madera,2020-03-31,1.0,3.0,,,1.0,0.0,5.0
131,Mono,2020-03-31,0.0,1.0,,,0.0,0.0,2.0
132,Modoc,2020-03-31,0.0,19.0,,,0.0,0.0,
133,Lake,2020-03-31,0.0,4.0,,,0.0,2.0,3.0
134,Kings,2020-03-31,1.0,3.0,,,1.0,2.0,4.0
135,Ventura,2020-03-31,21.0,90.0,,,5.0,24.0,12.0
136,San Francisco,2020-03-31,67.0,69.0,,,30.0,14.0,77.0
137,Tuolumne,2020-03-31,0.0,37.0,,,0.0,0.0,4.0
138,Napa,2020-03-31,1.0,5.0,,,1.0,1.0,12.0
139,Riverside,2020-03-31,80.0,155.0,,,28.0,59.0,75.0
140,San Luis Obispo,2020-03-31,7.0,15.0,,,3.0,6.0,955.0
141,Plumas,2020-03-31,0.0,0.0,,,0.0,0.0,
142,Sutter,2020-03-31,0.0,0.0,,,0.0,0.0,
143,Amador,2020-03-31,0.0,0.0,,,0.0,0.0,4.0
144,Tehama,2020-03-31,0.0,2.0,,,0.0,0.0,4.0
145,Nevada,2020-03-31,36.0,40.0,,,2.0,1.0,6.0
