,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
1,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
2,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
3,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
4,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
5,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
6,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
7,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
8,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
9,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
10,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
11,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
12,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
13,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
14,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
15,Napa,2020-03-29,0.0,26.0,,,,,5.0
16,Glenn,2020-03-29,,,,,,,
17,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
18,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
19,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
20,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
21,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
22,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
23,Calaveras,2020-03-29,,,,,,,
24,Inyo,2020-03-29,,,,,,,
25,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
26,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
27,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
28,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
29,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
30,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
31,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
32,Butte,2020-03-29,,,,,,,
33,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
34,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
35,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
36,Colusa,2020-03-29,,,,,,,
37,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
38,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
39,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
40,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
41,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
42,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
43,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
44,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
45,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
46,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
47,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
48,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
49,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
50,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
51,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
52,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
53,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
54,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
55,Calaveras,2020-03-30,0.0,3.0,,,0.0,1.0,5.0
56,Santa Barbara,2020-03-30,19.0,25.0,,,11.0,7.0,48.0
57,Sonoma,2020-03-30,7.0,22.0,,,3.0,4.0,29.0
58,San Mateo,2020-03-30,56.0,40.0,,,18.0,11.0,47.0
59,Mono,2020-03-30,0.0,1.0,,,0.0,0.0,2.0
60,Modoc,2020-03-30,0.0,31.0,,,0.0,0.0,
61,Riverside,2020-03-30,60.0,133.0,,,22.0,33.0,77.0
62,Contra Costa,2020-03-30,25.0,54.0,,,11.0,6.0,90.0
63,Butte,2020-03-30,4.0,12.0,,,2.0,1.0,5.0
64,Amador,2020-03-30,0.0,1.0,,,0.0,0.0,4.0
65,Madera,2020-03-30,1.0,5.0,,,1.0,3.0,4.0
66,Trinity,2020-03-30,0.0,0.0,,,0.0,0.0,
67,Nevada,2020-03-30,26.0,17.0,,,2.0,5.0,3.0
68,Inyo,2020-03-30,,,,,,,
69,Shasta,2020-03-30,1.0,4.0,,,0.0,0.0,13.0
70,Marin,2020-03-30,10.0,9.0,,,4.0,2.0,16.0
71,Placer,2020-03-30,19.0,19.0,,,5.0,1.0,29.0
72,Humboldt,2020-03-30,1.0,8.0,,,0.0,0.0,10.0
73,Solano,2020-03-30,15.0,16.0,,,6.0,0.0,47.0
74,Mendocino,2020-03-30,2.0,11.0,,,0.0,1.0,8.0
75,Ventura,2020-03-30,25.0,82.0,,,5.0,28.0,15.0
76,Glenn,2020-03-30,0.0,0.0,,,0.0,0.0,
77,Tehama,2020-03-30,0.0,2.0,,,0.0,0.0,2.0
78,San Benito,2020-03-30,1.0,1.0,,,1.0,0.0,1.0
79,Plumas,2020-03-30,0.0,1.0,,,0.0,0.0,
80,Sutter,2020-03-30,0.0,0.0,,,0.0,0.0,
81,Colusa,2020-03-30,0.0,1.0,,,0.0,1.0,5.0
82,Yolo,2020-03-30,2.0,2.0,,,1.0,2.0,0.0
83,Sacramento,2020-03-30,45.0,86.0,,,21.0,23.0,58.0
84,Santa Cruz,2020-03-30,0.0,2.0,,,0.0,0.0,4.0
85,Del Norte,2020-03-30,0.0,2.0,,,0.0,0.0,5.0
86,Siskiyou,2020-03-30,0.0,0.0,,,0.0,0.0,3.0
87,Monterey,2020-03-30,11.0,16.0,,,4.0,0.0,17.0
88,Santa Clara,2020-03-30,153.0,93.0,,,74.0,23.0,103.0
89,Stanislaus,2020-03-30,17.0,51.0,,,9.0,5.0,29.0
90,Lassen,2020-03-30,0.0,4.0,,,0.0,0.0,
91,San Bernardino,2020-03-30,67.0,179.0,,,27.0,33.0,66.0
92,San Diego,2020-03-30,146.0,446.0,,,72.0,23.0,228.0
93,Alameda,2020-03-30,59.0,89.0,,,27.0,18.0,146.0
94,Napa,2020-03-30,3.0,8.0,,,1.0,0.0,9.0
95,Lake,2020-03-30,0.0,1.0,,,0.0,1.0,3.0
96,Imperial,2020-03-30,19.0,109.0,,,3.0,3.0,4.0
97,San Francisco,2020-03-30,58.0,92.0,,,18.0,7.0,90.0
98,El Dorado,2020-03-30,0.0,9.0,,,0.0,6.0,9.0
99,San Luis Obispo,2020-03-30,5.0,11.0,,,3.0,4.0,957.0
100,Orange,2020-03-30,98.0,251.0,,,42.0,58.0,131.0
101,Tuolumne,2020-03-30,1.0,2.0,,,0.0,0.0,3.0
102,San Joaquin,2020-03-30,28.0,30.0,,,8.0,4.0,53.0
103,Kings,2020-03-30,2.0,12.0,,,1.0,2.0,0.0
104,Merced,2020-03-30,1.0,9.0,,,0.0,2.0,11.0
105,Los Angeles,2020-03-30,601.0,1277.0,,,245.0,244.0,456.0
106,Kern,2020-03-30,18.0,123.0,,,6.0,8.0,51.0
107,Tulare,2020-03-30,5.0,21.0,,,4.0,6.0,7.0
108,Yuba,2020-03-30,3.0,17.0,,,2.0,4.0,10.0
109,Fresno,2020-03-30,10.0,88.0,,,3.0,14.0,24.0
110,Los Angeles,2020-03-31,713.0,1239.0,,,315.0,239.0,445.0
111,San Bernardino,2020-03-31,82.0,231.0,,,33.0,48.0,63.0
112,San Luis Obispo,2020-03-31,7.0,15.0,,,3.0,6.0,955.0
113,Yolo,2020-03-31,3.0,2.0,,,2.0,2.0,1.0
114,Butte,2020-03-31,4.0,20.0,,,2.0,3.0,2.0
115,San Francisco,2020-03-31,67.0,69.0,,,30.0,14.0,77.0
116,Mendocino,2020-03-31,0.0,1.0,,,0.0,0.0,7.0
117,Glenn,2020-03-31,0.0,0.0,,,0.0,0.0,
118,Siskiyou,2020-03-31,0.0,0.0,,,0.0,0.0,4.0
119,Shasta,2020-03-31,1.0,5.0,,,1.0,0.0,4.0
120,Tehama,2020-03-31,0.0,2.0,,,0.0,0.0,4.0
121,Plumas,2020-03-31,0.0,0.0,,,0.0,0.0,
122,Sutter,2020-03-31,0.0,0.0,,,0.0,0.0,
123,Humboldt,2020-03-31,1.0,11.0,,,0.0,4.0,8.0
124,Marin,2020-03-31,9.0,14.0,,,4.0,2.0,15.0
125,Solano,2020-03-31,15.0,15.0,,,6.0,5.0,42.0
126,Santa Clara,2020-03-31,155.0,98.0,,,73.0,17.0,92.0
127,Trinity,2020-03-31,0.0,0.0,,,0.0,0.0,
128,Sonoma,2020-03-31,8.0,18.0,,,3.0,3.0,21.0
129,Monterey,2020-03-31,11.0,15.0,,,4.0,2.0,17.0
130,Orange,2020-03-31,105.0,233.0,,,45.0,44.0,131.0
131,San Joaquin,2020-03-31,44.0,54.0,,,14.0,5.0,28.0
132,Mono,2020-03-31,0.0,1.0,,,0.0,0.0,2.0
133,Del Norte,2020-03-31,0.0,4.0,,,0.0,0.0,3.0
134,Ventura,2020-03-31,21.0,90.0,,,5.0,24.0,12.0
135,Kern,2020-03-31,14.0,63.0,,,6.0,6.0,46.0
136,Madera,2020-03-31,1.0,3.0,,,1.0,0.0,5.0
137,Amador,2020-03-31,0.0,0.0,,,0.0,0.0,4.0
138,Contra Costa,2020-03-31,27.0,54.0,,,11.0,10.0,68.0
139,Stanislaus,2020-03-31,20.0,31.0,,,9.0,1.0,34.0
140,Tulare,2020-03-31,6.0,14.0,,,4.0,5.0,9.0
141,Alameda,2020-03-31,56.0,94.0,,,27.0,17.0,77.0
142,Placer,2020-03-31,18.0,27.0,,,6.0,0.0,28.0
143,Yuba,2020-03-31,2.0,21.0,,,2.0,4.0,6.0
144,Lake,2020-03-31,0.0,4.0,,,0.0,2.0,3.0
145,Kings,2020-03-31,1.0,3.0,,,1.0,2.0,4.0
146,Tuolumne,2020-03-31,0.0,37.0,,,0.0,0.0,4.0
147,Napa,2020-03-31,1.0,5.0,,,1.0,1.0,12.0
148,Colusa,2020-03-31,0.0,1.0,,,0.0,1.0,5.0
149,Santa Cruz,2020-03-31,1.0,10.0,,,1.0,2.0,7.0
150,Modoc,2020-03-31,0.0,19.0,,,0.0,0.0,
151,Lassen,2020-03-31,0.0,7.0,,,0.0,0.0,
152,Inyo,2020-03-31,,83.0,,,0.0,0.0,6.0
153,San Diego,2020-03-31,158.0,408.0,,,75.0,39.0,208.0
154,Imperial,2020-03-31,12.0,100.0,,,3.0,4.0,4.0
155,Santa Barbara,2020-03-31,19.0,29.0,,,14.0,7.0,48.0
156,Riverside,2020-03-31,80.0,155.0,,,28.0,59.0,75.0
157,Sacramento,2020-03-31,53.0,110.0,,,20.0,31.0,66.0
158,San Benito,2020-03-31,1.0,0.0,,,1.0,0.0,1.0
159,San Mateo,2020-03-31,60.0,23.0,,,18.0,5.0,37.0
160,Fresno,2020-03-31,30.0,274.0,,,4.0,19.0,23.0
161,Calaveras,2020-03-31,0.0,1.0,,,0.0,0.0,4.0
162,Nevada,2020-03-31,36.0,40.0,,,2.0,1.0,6.0
163,Merced,2020-03-31,3.0,11.0,,,0.0,2.0,10.0
164,El Dorado,2020-03-31,10.0,9.0,,,0.0,6.0,12.0
165,Contra Costa,2020-04-01,31.0,42.0,,,12.0,12.0,61.0
166,Alameda,2020-04-01,52.0,76.0,,,27.0,15.0,106.0
167,Humboldt,2020-04-01,1.0,9.0,,,0.0,3.0,7.0
168,San Bernardino,2020-04-01,95.0,196.0,,,39.0,52.0,34.0
169,Butte,2020-04-01,5.0,33.0,,,2.0,4.0,9.0
170,Tulare,2020-04-01,4.0,12.0,,,3.0,4.0,9.0
171,Riverside,2020-04-01,85.0,182.0,,,29.0,47.0,76.0
172,Stanislaus,2020-04-01,25.0,39.0,,,10.0,6.0,31.0
173,Orange,2020-04-01,117.0,221.0,,,50.0,48.0,118.0
174,El Dorado,2020-04-01,14.0,8.0,,,1.0,3.0,9.0
175,Plumas,2020-04-01,0.0,0.0,,,0.0,0.0,
176,San Francisco,2020-04-01,67.0,66.0,,,30.0,8.0,64.0
177,Placer,2020-04-01,25.0,28.0,,,6.0,2.0,7.0
178,Calaveras,2020-04-01,0.0,1.0,,,0.0,0.0,5.0
179,Modoc,2020-04-01,0.0,1.0,,,0.0,0.0,
180,Sutter,2020-04-01,0.0,0.0,,,0.0,0.0,
181,Lake,2020-04-01,0.0,2.0,,,0.0,0.0,2.0
182,Los Angeles,2020-04-01,739.0,1332.0,,,335.0,220.0,492.0
183,Inyo,2020-04-01,7.0,89.0,,,0.0,0.0,6.0
184,Madera,2020-04-01,1.0,3.0,,,1.0,0.0,4.0
185,Solano,2020-04-01,14.0,18.0,,,5.0,2.0,31.0
186,Amador,2020-04-01,0.0,3.0,,,0.0,0.0,2.0
187,Del Norte,2020-04-01,0.0,5.0,,,0.0,0.0,3.0
188,Yolo,2020-04-01,3.0,3.0,,,1.0,1.0,2.0
189,Santa Barbara,2020-04-01,23.0,23.0,,,15.0,6.0,51.0
190,Siskiyou,2020-04-01,0.0,5.0,,,0.0,2.0,3.0
191,Santa Cruz,2020-04-01,2.0,12.0,,,2.0,2.0,3.0
192,Tuolumne,2020-04-01,0.0,0.0,,,0.0,0.0,2.0
193,Kern,2020-04-01,15.0,45.0,,,7.0,9.0,32.0
194,Tehama,2020-04-01,0.0,1.0,,,0.0,1.0,4.0
195,Sonoma,2020-04-01,5.0,18.0,,,1.0,2.0,22.0
196,Fresno,2020-04-01,19.0,101.0,,,5.0,13.0,53.0
197,Lassen,2020-04-01,0.0,7.0,,,0.0,0.0,
198,Imperial,2020-04-01,4.0,15.0,,,3.0,4.0,7.0
199,San Luis Obispo,2020-04-01,8.0,10.0,,,5.0,6.0,968.0
200,Mono,2020-04-01,0.0,0.0,,,0.0,0.0,2.0
201,Shasta,2020-04-01,1.0,4.0,,,0.0,1.0,13.0
202,Merced,2020-04-01,3.0,15.0,,,0.0,3.0,9.0
203,Mendocino,2020-04-01,0.0,2.0,,,0.0,0.0,8.0
204,Yuba,2020-04-01,2.0,24.0,,,2.0,4.0,6.0
205,Kings,2020-04-01,2.0,6.0,,,1.0,2.0,1.0
206,Nevada,2020-04-01,36.0,54.0,,,0.0,4.0,3.0
207,Marin,2020-04-01,9.0,19.0,,,4.0,2.0,14.0
208,Sacramento,2020-04-01,53.0,138.0,,,20.0,33.0,74.0
209,San Diego,2020-04-01,168.0,340.0,,,71.0,32.0,215.0
210,San Mateo,2020-04-01,57.0,35.0,,,19.0,9.0,36.0
211,Mariposa,2020-04-01,0.0,0.0,,,0.0,0.0,
212,San Benito,2020-04-01,2.0,0.0,,,2.0,0.0,0.0
213,Santa Clara,2020-04-01,160.0,85.0,,,77.0,15.0,91.0
214,Trinity,2020-04-01,0.0,0.0,,,0.0,0.0,
215,Monterey,2020-04-01,13.0,16.0,,,4.0,4.0,15.0
216,Glenn,2020-04-01,,,,,,,
217,Colusa,2020-04-01,0.0,1.0,,,0.0,1.0,5.0
218,Napa,2020-04-01,2.0,2.0,,,0.0,1.0,9.0
219,Ventura,2020-04-01,22.0,96.0,,,5.0,23.0,27.0
220,San Joaquin,2020-04-01,25.0,35.0,,,16.0,11.0,21.0
221,Contra Costa,2020-04-02,32.0,38.0,,,13.0,10.0,73.0
222,Madera,2020-04-02,1.0,7.0,,,1.0,3.0,6.0
223,Kings,2020-04-02,2.0,6.0,,,1.0,1.0,7.0
224,San Benito,2020-04-02,2.0,0.0,,,2.0,0.0,0.0
225,Mariposa,2020-04-02,0.0,1.0,,,0.0,0.0,
226,Imperial,2020-04-02,4.0,16.0,,,3.0,5.0,6.0
227,Placer,2020-04-02,32.0,15.0,,,9.0,0.0,11.0
228,Solano,2020-04-02,15.0,8.0,,,7.0,1.0,27.0
229,Nevada,2020-04-02,38.0,58.0,,,2.0,1.0,6.0
230,Glenn,2020-04-02,0.0,0.0,,,0.0,0.0,
231,Modoc,2020-04-02,0.0,1.0,,,0.0,0.0,
