,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
1,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
2,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
3,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
4,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
5,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
6,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
7,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
8,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
9,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
10,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
11,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
12,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
13,Butte,2020-03-29,,,,,,,
14,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
15,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
16,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
17,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
18,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
19,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
20,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
21,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
22,Colusa,2020-03-29,,,,,,,
23,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
24,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
25,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
26,Glenn,2020-03-29,,,,,,,
27,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
28,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
29,Napa,2020-03-29,0.0,26.0,,,,,5.0
30,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
31,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
32,Calaveras,2020-03-29,,,,,,,
33,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
34,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
35,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
36,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
37,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
38,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
39,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
40,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
41,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
42,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
43,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
44,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
45,Inyo,2020-03-29,,,,,,,
46,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
47,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
48,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
49,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
50,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
51,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
52,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
53,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
54,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
55,Kings,2020-03-30,2.0,12.0,,,1.0,2.0,0.0
56,Santa Cruz,2020-03-30,0.0,2.0,,,0.0,0.0,4.0
57,Santa Clara,2020-03-30,153.0,93.0,,,74.0,23.0,103.0
58,Contra Costa,2020-03-30,25.0,54.0,,,11.0,6.0,90.0
59,Yuba,2020-03-30,3.0,17.0,,,2.0,4.0,10.0
60,San Bernardino,2020-03-30,67.0,179.0,,,27.0,33.0,66.0
61,Merced,2020-03-30,1.0,9.0,,,0.0,2.0,11.0
62,Mendocino,2020-03-30,2.0,11.0,,,0.0,1.0,8.0
63,Madera,2020-03-30,1.0,5.0,,,1.0,3.0,4.0
64,Riverside,2020-03-30,60.0,133.0,,,22.0,33.0,77.0
65,Modoc,2020-03-30,0.0,31.0,,,0.0,0.0,
66,Inyo,2020-03-30,,,,,,,
67,Stanislaus,2020-03-30,17.0,51.0,,,9.0,5.0,29.0
68,Sacramento,2020-03-30,45.0,86.0,,,21.0,23.0,58.0
69,San Luis Obispo,2020-03-30,5.0,11.0,,,3.0,4.0,957.0
70,Lake,2020-03-30,0.0,1.0,,,0.0,1.0,3.0
71,Kern,2020-03-30,18.0,123.0,,,6.0,8.0,51.0
72,Colusa,2020-03-30,0.0,1.0,,,0.0,1.0,5.0
73,Trinity,2020-03-30,0.0,0.0,,,0.0,0.0,
74,Mono,2020-03-30,0.0,1.0,,,0.0,0.0,2.0
75,Sutter,2020-03-30,0.0,0.0,,,0.0,0.0,
76,Butte,2020-03-30,4.0,12.0,,,2.0,1.0,5.0
77,San Mateo,2020-03-30,56.0,40.0,,,18.0,11.0,47.0
78,Imperial,2020-03-30,19.0,109.0,,,3.0,3.0,4.0
79,Plumas,2020-03-30,0.0,1.0,,,0.0,0.0,
80,Tuolumne,2020-03-30,1.0,2.0,,,0.0,0.0,3.0
81,Placer,2020-03-30,19.0,19.0,,,5.0,1.0,29.0
82,Tehama,2020-03-30,0.0,2.0,,,0.0,0.0,2.0
83,San Benito,2020-03-30,1.0,1.0,,,1.0,0.0,1.0
84,Ventura,2020-03-30,25.0,82.0,,,5.0,28.0,15.0
85,Orange,2020-03-30,98.0,251.0,,,42.0,58.0,131.0
86,Calaveras,2020-03-30,0.0,3.0,,,0.0,1.0,5.0
87,El Dorado,2020-03-30,0.0,9.0,,,0.0,6.0,9.0
88,Tulare,2020-03-30,5.0,21.0,,,4.0,6.0,7.0
89,Santa Barbara,2020-03-30,19.0,25.0,,,11.0,7.0,48.0
90,Glenn,2020-03-30,0.0,0.0,,,0.0,0.0,
91,Nevada,2020-03-30,26.0,17.0,,,2.0,5.0,3.0
92,Shasta,2020-03-30,1.0,4.0,,,0.0,0.0,13.0
93,Marin,2020-03-30,10.0,9.0,,,4.0,2.0,16.0
94,Lassen,2020-03-30,0.0,4.0,,,0.0,0.0,
95,Yolo,2020-03-30,2.0,2.0,,,1.0,2.0,0.0
96,Los Angeles,2020-03-30,601.0,1277.0,,,245.0,244.0,456.0
97,San Diego,2020-03-30,146.0,446.0,,,72.0,23.0,228.0
98,Alameda,2020-03-30,59.0,89.0,,,27.0,18.0,146.0
99,Napa,2020-03-30,3.0,8.0,,,1.0,0.0,9.0
100,Fresno,2020-03-30,10.0,88.0,,,3.0,14.0,24.0
101,Monterey,2020-03-30,11.0,16.0,,,4.0,0.0,17.0
102,San Francisco,2020-03-30,58.0,92.0,,,18.0,7.0,90.0
103,Siskiyou,2020-03-30,0.0,0.0,,,0.0,0.0,3.0
104,Del Norte,2020-03-30,0.0,2.0,,,0.0,0.0,5.0
105,Amador,2020-03-30,0.0,1.0,,,0.0,0.0,4.0
106,Solano,2020-03-30,15.0,16.0,,,6.0,0.0,47.0
107,Humboldt,2020-03-30,1.0,8.0,,,0.0,0.0,10.0
108,San Joaquin,2020-03-30,28.0,30.0,,,8.0,4.0,53.0
109,Sonoma,2020-03-30,7.0,22.0,,,3.0,4.0,29.0
110,San Diego,2020-03-31,158.0,408.0,,,75.0,39.0,208.0
111,San Luis Obispo,2020-03-31,7.0,15.0,,,3.0,6.0,955.0
112,Inyo,2020-03-31,,83.0,,,0.0,0.0,6.0
113,Plumas,2020-03-31,0.0,0.0,,,0.0,0.0,
114,Marin,2020-03-31,9.0,14.0,,,4.0,2.0,15.0
115,Solano,2020-03-31,15.0,15.0,,,6.0,5.0,42.0
116,Contra Costa,2020-03-31,27.0,54.0,,,11.0,10.0,68.0
117,Stanislaus,2020-03-31,20.0,31.0,,,9.0,1.0,34.0
118,San Bernardino,2020-03-31,82.0,231.0,,,33.0,48.0,63.0
119,Los Angeles,2020-03-31,713.0,1239.0,,,315.0,239.0,445.0
120,Colusa,2020-03-31,0.0,1.0,,,0.0,1.0,5.0
121,Yuba,2020-03-31,2.0,21.0,,,2.0,4.0,6.0
122,Yolo,2020-03-31,3.0,2.0,,,2.0,2.0,1.0
123,Tehama,2020-03-31,0.0,2.0,,,0.0,0.0,4.0
124,Shasta,2020-03-31,1.0,5.0,,,1.0,0.0,4.0
125,Siskiyou,2020-03-31,0.0,0.0,,,0.0,0.0,4.0
126,Glenn,2020-03-31,0.0,0.0,,,0.0,0.0,
127,Mendocino,2020-03-31,0.0,1.0,,,0.0,0.0,7.0
128,San Francisco,2020-03-31,67.0,69.0,,,30.0,14.0,77.0
129,Butte,2020-03-31,4.0,20.0,,,2.0,3.0,2.0
130,Modoc,2020-03-31,0.0,19.0,,,0.0,0.0,
131,Sonoma,2020-03-31,8.0,18.0,,,3.0,3.0,21.0
132,Riverside,2020-03-31,80.0,155.0,,,28.0,59.0,75.0
133,Sacramento,2020-03-31,53.0,110.0,,,20.0,31.0,66.0
134,San Mateo,2020-03-31,60.0,23.0,,,18.0,5.0,37.0
135,Fresno,2020-03-31,30.0,274.0,,,4.0,19.0,23.0
136,Orange,2020-03-31,105.0,233.0,,,45.0,44.0,131.0
137,San Joaquin,2020-03-31,44.0,54.0,,,14.0,5.0,28.0
138,Santa Clara,2020-03-31,155.0,98.0,,,73.0,17.0,92.0
139,Humboldt,2020-03-31,1.0,11.0,,,0.0,4.0,8.0
140,Santa Barbara,2020-03-31,19.0,29.0,,,14.0,7.0,48.0
141,Alameda,2020-03-31,56.0,94.0,,,27.0,17.0,77.0
142,Madera,2020-03-31,1.0,3.0,,,1.0,0.0,5.0
143,Santa Cruz,2020-03-31,1.0,10.0,,,1.0,2.0,7.0
144,Imperial,2020-03-31,12.0,100.0,,,3.0,4.0,4.0
145,Placer,2020-03-31,18.0,27.0,,,6.0,0.0,28.0
146,Lake,2020-03-31,0.0,4.0,,,0.0,2.0,3.0
147,Mono,2020-03-31,0.0,1.0,,,0.0,0.0,2.0
148,Kern,2020-03-31,14.0,63.0,,,6.0,6.0,46.0
149,Del Norte,2020-03-31,0.0,4.0,,,0.0,0.0,3.0
150,Calaveras,2020-03-31,0.0,1.0,,,0.0,0.0,4.0
151,Tulare,2020-03-31,6.0,14.0,,,4.0,5.0,9.0
152,Lassen,2020-03-31,0.0,7.0,,,0.0,0.0,
153,Monterey,2020-03-31,11.0,15.0,,,4.0,2.0,17.0
154,Kings,2020-03-31,1.0,3.0,,,1.0,2.0,4.0
155,El Dorado,2020-03-31,10.0,9.0,,,0.0,6.0,12.0
156,Tuolumne,2020-03-31,0.0,37.0,,,0.0,0.0,4.0
157,Amador,2020-03-31,0.0,0.0,,,0.0,0.0,4.0
158,Sutter,2020-03-31,0.0,0.0,,,0.0,0.0,
159,Napa,2020-03-31,1.0,5.0,,,1.0,1.0,12.0
160,Merced,2020-03-31,3.0,11.0,,,0.0,2.0,10.0
161,Trinity,2020-03-31,0.0,0.0,,,0.0,0.0,
162,Nevada,2020-03-31,36.0,40.0,,,2.0,1.0,6.0
163,San Benito,2020-03-31,1.0,0.0,,,1.0,0.0,1.0
164,Ventura,2020-03-31,21.0,90.0,,,5.0,24.0,12.0
165,Modoc,2020-04-01,0.0,1.0,,,0.0,0.0,
166,Mendocino,2020-04-01,0.0,2.0,,,0.0,0.0,8.0
167,Kings,2020-04-01,2.0,6.0,,,1.0,2.0,1.0
168,Yuba,2020-04-01,2.0,24.0,,,2.0,4.0,6.0
169,Contra Costa,2020-04-01,31.0,42.0,,,12.0,12.0,61.0
170,Del Norte,2020-04-01,0.0,5.0,,,0.0,0.0,3.0
171,Kern,2020-04-01,15.0,45.0,,,7.0,9.0,32.0
172,Lake,2020-04-01,0.0,2.0,,,0.0,0.0,2.0
173,Lassen,2020-04-01,0.0,7.0,,,0.0,0.0,
174,Imperial,2020-04-01,4.0,15.0,,,3.0,4.0,7.0
175,San Luis Obispo,2020-04-01,8.0,10.0,,,5.0,6.0,968.0
176,Mono,2020-04-01,0.0,0.0,,,0.0,0.0,2.0
177,Shasta,2020-04-01,1.0,4.0,,,0.0,1.0,13.0
178,Nevada,2020-04-01,36.0,54.0,,,0.0,4.0,3.0
179,Trinity,2020-04-01,0.0,0.0,,,0.0,0.0,
180,Plumas,2020-04-01,0.0,0.0,,,0.0,0.0,
181,Alameda,2020-04-01,52.0,76.0,,,27.0,15.0,106.0
182,Humboldt,2020-04-01,1.0,9.0,,,0.0,3.0,7.0
183,Riverside,2020-04-01,85.0,182.0,,,29.0,47.0,76.0
184,Calaveras,2020-04-01,0.0,1.0,,,0.0,0.0,5.0
185,Placer,2020-04-01,25.0,28.0,,,6.0,2.0,7.0
186,Mariposa,2020-04-01,0.0,0.0,,,0.0,0.0,
187,San Benito,2020-04-01,2.0,0.0,,,2.0,0.0,0.0
188,San Diego,2020-04-01,168.0,340.0,,,71.0,32.0,215.0
189,Santa Clara,2020-04-01,160.0,85.0,,,77.0,15.0,91.0
190,Monterey,2020-04-01,13.0,16.0,,,4.0,4.0,15.0
191,Colusa,2020-04-01,0.0,1.0,,,0.0,1.0,5.0
192,Napa,2020-04-01,2.0,2.0,,,0.0,1.0,9.0
193,Ventura,2020-04-01,22.0,96.0,,,5.0,23.0,27.0
194,San Joaquin,2020-04-01,25.0,35.0,,,16.0,11.0,21.0
195,Tehama,2020-04-01,0.0,1.0,,,0.0,1.0,4.0
196,Sonoma,2020-04-01,5.0,18.0,,,1.0,2.0,22.0
197,Tuolumne,2020-04-01,0.0,0.0,,,0.0,0.0,2.0
198,Santa Cruz,2020-04-01,2.0,12.0,,,2.0,2.0,3.0
199,Siskiyou,2020-04-01,0.0,5.0,,,0.0,2.0,3.0
200,Santa Barbara,2020-04-01,23.0,23.0,,,15.0,6.0,51.0
201,Solano,2020-04-01,14.0,18.0,,,5.0,2.0,31.0
202,Madera,2020-04-01,1.0,3.0,,,1.0,0.0,4.0
203,Inyo,2020-04-01,7.0,89.0,,,0.0,0.0,6.0
204,Amador,2020-04-01,0.0,3.0,,,0.0,0.0,2.0
205,Glenn,2020-04-01,,,,,,,
206,San Mateo,2020-04-01,57.0,35.0,,,19.0,9.0,36.0
207,Fresno,2020-04-01,19.0,101.0,,,5.0,13.0,53.0
208,Merced,2020-04-01,3.0,15.0,,,0.0,3.0,9.0
209,San Bernardino,2020-04-01,95.0,196.0,,,39.0,52.0,34.0
210,Butte,2020-04-01,5.0,33.0,,,2.0,4.0,9.0
211,Tulare,2020-04-01,4.0,12.0,,,3.0,4.0,9.0
212,Stanislaus,2020-04-01,25.0,39.0,,,10.0,6.0,31.0
213,Yolo,2020-04-01,3.0,3.0,,,1.0,1.0,2.0
214,Los Angeles,2020-04-01,739.0,1332.0,,,335.0,220.0,492.0
215,Sutter,2020-04-01,0.0,0.0,,,0.0,0.0,
216,Orange,2020-04-01,117.0,221.0,,,50.0,48.0,118.0
217,El Dorado,2020-04-01,14.0,8.0,,,1.0,3.0,9.0
218,San Francisco,2020-04-01,67.0,66.0,,,30.0,8.0,64.0
219,Marin,2020-04-01,9.0,19.0,,,4.0,2.0,14.0
220,Sacramento,2020-04-01,53.0,138.0,,,20.0,33.0,74.0
221,Kings,2020-04-02,2.0,6.0,,,1.0,1.0,7.0
222,San Benito,2020-04-02,2.0,0.0,,,2.0,0.0,0.0
223,Madera,2020-04-02,1.0,7.0,,,1.0,3.0,6.0
224,Placer,2020-04-02,32.0,15.0,,,9.0,0.0,11.0
225,Solano,2020-04-02,15.0,8.0,,,7.0,1.0,27.0
226,Stanislaus,2020-04-02,30.0,43.0,,,11.0,7.0,22.0
227,Sutter,2020-04-02,0.0,0.0,,,,,
