,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
1,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
2,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
3,Inyo,2020-03-29,,,,,,,
4,Colusa,2020-03-29,,,,,,,
5,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
6,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
7,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
8,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
9,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
10,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
11,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
12,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
13,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
14,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
15,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
16,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
17,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
18,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
19,,2020-03-29,1.0,1.0,,,1.0,0.0,5.0
20,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
21,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
22,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
23,Calaveras,2020-03-29,,,,,,,
24,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
25,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
26,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
27,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
28,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
29,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
30,Glenn,2020-03-29,,,,,,,
31,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
32,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
33,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
34,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
35,Napa,2020-03-29,0.0,26.0,,,,,5.0
36,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
37,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
38,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
39,Butte,2020-03-29,,,,,,,
40,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
41,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
42,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
43,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
44,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
45,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
46,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
47,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
48,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
49,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
50,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
51,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
52,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
53,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
54,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
55,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
56,Sonoma,2020-03-30,7.0,22.0,,,3.0,4.0,29.0
57,Solano,2020-03-30,15.0,16.0,,,6.0,0.0,47.0
58,El Dorado,2020-03-30,0.0,9.0,,,0.0,6.0,9.0
59,Mendocino,2020-03-30,2.0,11.0,,,0.0,1.0,8.0
60,San Joaquin,2020-03-30,28.0,30.0,,,8.0,4.0,53.0
61,Nevada,2020-03-30,26.0,17.0,,,2.0,5.0,3.0
62,Inyo,2020-03-30,,,,,,,
63,Modoc,2020-03-30,0.0,31.0,,,0.0,0.0,
64,Shasta,2020-03-30,1.0,4.0,,,0.0,0.0,13.0
65,Butte,2020-03-30,4.0,12.0,,,2.0,1.0,5.0
66,Placer,2020-03-30,19.0,19.0,,,5.0,1.0,29.0
67,Kern,2020-03-30,18.0,123.0,,,6.0,8.0,51.0
68,Humboldt,2020-03-30,1.0,8.0,,,0.0,0.0,10.0
69,Mono,2020-03-30,0.0,1.0,,,0.0,0.0,2.0
70,Lake,2020-03-30,0.0,1.0,,,0.0,1.0,3.0
71,Contra Costa,2020-03-30,25.0,54.0,,,11.0,6.0,90.0
72,,2020-03-30,5.0,10.0,,,3.0,3.0,9.0
73,San Diego,2020-03-30,146.0,446.0,,,72.0,23.0,228.0
74,Orange,2020-03-30,98.0,251.0,,,42.0,58.0,131.0
75,Santa Clara,2020-03-30,153.0,93.0,,,74.0,23.0,103.0
76,Glenn,2020-03-30,0.0,0.0,,,0.0,0.0,
77,Ventura,2020-03-30,25.0,82.0,,,5.0,28.0,15.0
78,San Mateo,2020-03-30,56.0,40.0,,,18.0,11.0,47.0
79,Kings,2020-03-30,2.0,12.0,,,1.0,2.0,0.0
80,San Luis Obispo,2020-03-30,5.0,11.0,,,3.0,4.0,957.0
81,Riverside,2020-03-30,60.0,133.0,,,22.0,33.0,77.0
82,Amador,2020-03-30,0.0,1.0,,,0.0,0.0,4.0
83,Marin,2020-03-30,10.0,9.0,,,4.0,2.0,16.0
84,Tulare,2020-03-30,5.0,21.0,,,4.0,6.0,7.0
85,Los Angeles,2020-03-30,601.0,1277.0,,,245.0,244.0,456.0
86,Trinity,2020-03-30,0.0,0.0,,,0.0,0.0,
87,San Francisco,2020-03-30,58.0,92.0,,,18.0,7.0,90.0
88,Napa,2020-03-30,3.0,8.0,,,1.0,0.0,9.0
89,Monterey,2020-03-30,11.0,16.0,,,4.0,0.0,17.0
90,Santa Cruz,2020-03-30,0.0,2.0,,,0.0,0.0,4.0
91,Calaveras,2020-03-30,0.0,3.0,,,0.0,1.0,5.0
92,Tehama,2020-03-30,0.0,2.0,,,0.0,0.0,2.0
93,Sutter,2020-03-30,0.0,0.0,,,0.0,0.0,
94,Imperial,2020-03-30,19.0,109.0,,,3.0,3.0,4.0
95,Yolo,2020-03-30,2.0,2.0,,,1.0,2.0,0.0
96,Madera,2020-03-30,1.0,5.0,,,1.0,3.0,4.0
97,Merced,2020-03-30,1.0,9.0,,,0.0,2.0,11.0
98,Lassen,2020-03-30,0.0,4.0,,,0.0,0.0,
99,Tuolumne,2020-03-30,1.0,2.0,,,0.0,0.0,3.0
100,Siskiyou,2020-03-30,0.0,0.0,,,0.0,0.0,3.0
101,Fresno,2020-03-30,10.0,88.0,,,3.0,14.0,24.0
102,Plumas,2020-03-30,0.0,1.0,,,0.0,0.0,
103,Sacramento,2020-03-30,45.0,86.0,,,21.0,23.0,58.0
104,San Benito,2020-03-30,1.0,1.0,,,1.0,0.0,1.0
105,San Bernardino,2020-03-30,67.0,179.0,,,27.0,33.0,66.0
106,Santa Barbara,2020-03-30,19.0,25.0,,,11.0,7.0,48.0
107,Stanislaus,2020-03-30,17.0,51.0,,,9.0,5.0,29.0
108,Del Norte,2020-03-30,0.0,2.0,,,0.0,0.0,5.0
109,Colusa,2020-03-30,0.0,1.0,,,0.0,1.0,5.0
110,Alameda,2020-03-30,59.0,89.0,,,27.0,18.0,146.0
111,Yuba,2020-03-30,3.0,17.0,,,2.0,4.0,10.0
112,Lake,2020-03-31,0.0,4.0,,,0.0,2.0,3.0
113,Colusa,2020-03-31,0.0,1.0,,,0.0,1.0,5.0
114,Modoc,2020-03-31,0.0,19.0,,,0.0,0.0,
115,Merced,2020-03-31,3.0,11.0,,,0.0,2.0,10.0
116,Kern,2020-03-31,14.0,63.0,,,6.0,6.0,46.0
117,Nevada,2020-03-31,36.0,40.0,,,2.0,1.0,6.0
118,Shasta,2020-03-31,1.0,5.0,,,1.0,0.0,4.0
119,Glenn,2020-03-31,0.0,0.0,,,0.0,0.0,
120,Orange,2020-03-31,105.0,233.0,,,45.0,44.0,131.0
