,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
1,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
2,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
3,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
4,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
5,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
6,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
7,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
8,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
9,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
10,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
11,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
12,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
13,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
14,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
15,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
16,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
17,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
18,Calaveras,2020-03-29,,,,,,,
19,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
20,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
21,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
22,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
23,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
24,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
25,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
26,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
27,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
28,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
29,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
30,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
31,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
32,Colusa,2020-03-29,,,,,,,
33,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
34,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
35,,2020-03-29,1.0,1.0,,,1.0,0.0,5.0
36,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
37,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
38,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
39,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
40,Butte,2020-03-29,,,,,,,
41,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
42,Napa,2020-03-29,0.0,26.0,,,,,5.0
43,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
44,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
45,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
46,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
47,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
48,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
49,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
50,Glenn,2020-03-29,,,,,,,
51,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
52,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
53,Inyo,2020-03-29,,,,,,,
54,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
55,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
56,Colusa,2020-03-30,0.0,1.0,,,0.0,1.0,5.0
57,Madera,2020-03-30,1.0,5.0,,,1.0,3.0,4.0
58,Tuolumne,2020-03-30,1.0,2.0,,,0.0,0.0,3.0
59,Placer,2020-03-30,19.0,19.0,,,5.0,1.0,29.0
60,Imperial,2020-03-30,19.0,109.0,,,3.0,3.0,4.0
61,Kings,2020-03-30,2.0,12.0,,,1.0,2.0,0.0
62,Mendocino,2020-03-30,2.0,11.0,,,0.0,1.0,8.0
63,San Joaquin,2020-03-30,28.0,30.0,,,8.0,4.0,53.0
64,Tulare,2020-03-30,5.0,21.0,,,4.0,6.0,7.0
65,Orange,2020-03-30,98.0,251.0,,,42.0,58.0,131.0
66,San Luis Obispo,2020-03-30,5.0,11.0,,,3.0,4.0,957.0
67,Contra Costa,2020-03-30,25.0,54.0,,,11.0,6.0,90.0
68,El Dorado,2020-03-30,0.0,9.0,,,0.0,6.0,9.0
69,Monterey,2020-03-30,11.0,16.0,,,4.0,0.0,17.0
70,San Mateo,2020-03-30,56.0,40.0,,,18.0,11.0,47.0
71,Santa Clara,2020-03-30,153.0,93.0,,,74.0,23.0,103.0
72,Stanislaus,2020-03-30,17.0,51.0,,,9.0,5.0,29.0
73,Lassen,2020-03-30,0.0,4.0,,,0.0,0.0,
74,San Bernardino,2020-03-30,67.0,179.0,,,27.0,33.0,66.0
75,San Diego,2020-03-30,146.0,446.0,,,72.0,23.0,228.0
76,San Francisco,2020-03-30,58.0,92.0,,,18.0,7.0,90.0
77,Solano,2020-03-30,15.0,16.0,,,6.0,0.0,47.0
78,Alameda,2020-03-30,59.0,89.0,,,27.0,18.0,146.0
79,Plumas,2020-03-30,0.0,1.0,,,0.0,0.0,
80,Los Angeles,2020-03-30,601.0,1277.0,,,245.0,244.0,456.0
81,Butte,2020-03-30,4.0,12.0,,,2.0,1.0,5.0
82,Santa Barbara,2020-03-30,19.0,25.0,,,11.0,7.0,48.0
83,Sonoma,2020-03-30,7.0,22.0,,,3.0,4.0,29.0
84,Humboldt,2020-03-30,1.0,8.0,,,0.0,0.0,10.0
85,Glenn,2020-03-30,0.0,0.0,,,0.0,0.0,
86,Siskiyou,2020-03-30,0.0,0.0,,,0.0,0.0,3.0
87,Napa,2020-03-30,3.0,8.0,,,1.0,0.0,9.0
88,Ventura,2020-03-30,25.0,82.0,,,5.0,28.0,15.0
89,Fresno,2020-03-30,10.0,88.0,,,3.0,14.0,24.0
90,Lake,2020-03-30,0.0,1.0,,,0.0,1.0,3.0
91,Yuba,2020-03-30,3.0,17.0,,,2.0,4.0,10.0
92,Nevada,2020-03-30,26.0,17.0,,,2.0,5.0,3.0
93,Amador,2020-03-30,0.0,1.0,,,0.0,0.0,4.0
94,Sutter,2020-03-30,0.0,0.0,,,0.0,0.0,
95,Inyo,2020-03-30,,,,,,,
96,Kern,2020-03-30,18.0,123.0,,,6.0,8.0,51.0
97,Trinity,2020-03-30,0.0,0.0,,,0.0,0.0,
98,Riverside,2020-03-30,60.0,133.0,,,22.0,33.0,77.0
99,Modoc,2020-03-30,0.0,31.0,,,0.0,0.0,
