,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
1,Glenn,2020-03-29,,,,,,,
2,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
3,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
4,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
5,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
6,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
7,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
8,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
9,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
10,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
11,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
12,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
13,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
14,Colusa,2020-03-29,,,,,,,
15,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
16,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
17,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
18,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
19,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
20,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
21,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
22,Napa,2020-03-29,0.0,26.0,,,,,5.0
23,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
24,Calaveras,2020-03-29,,,,,,,
25,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
26,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
27,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
28,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
29,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
30,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
31,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
32,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
33,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
34,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
35,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
