,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
1,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
2,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
3,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
4,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
5,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
6,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
7,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
8,Inyo,2020-03-29,,,,,,,
9,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
10,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
11,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
12,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
13,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
14,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
15,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
16,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
17,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
18,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
19,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
20,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
21,Butte,2020-03-29,,,,,,,
22,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
23,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
24,Colusa,2020-03-29,,,,,,,
25,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
26,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
27,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
28,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
29,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
30,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
31,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
32,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
33,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
34,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
35,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
36,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
37,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
38,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
39,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
40,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
41,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
42,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
43,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
44,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
45,Napa,2020-03-29,0.0,26.0,,,,,5.0
46,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
47,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
48,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
49,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
50,Glenn,2020-03-29,,,,,,,
51,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
52,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
53,Calaveras,2020-03-29,,,,,,,
54,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
55,Tehama,2020-03-30,0.0,2.0,,,0.0,0.0,2.0
56,Napa,2020-03-30,3.0,8.0,,,1.0,0.0,9.0
57,Amador,2020-03-30,0.0,1.0,,,0.0,0.0,4.0
58,Calaveras,2020-03-30,0.0,3.0,,,0.0,1.0,5.0
59,Riverside,2020-03-30,60.0,133.0,,,22.0,33.0,77.0
60,San Benito,2020-03-30,1.0,1.0,,,1.0,0.0,1.0
61,Modoc,2020-03-30,0.0,31.0,,,0.0,0.0,
62,Glenn,2020-03-30,0.0,0.0,,,0.0,0.0,
63,Ventura,2020-03-30,25.0,82.0,,,5.0,28.0,15.0
64,Mono,2020-03-30,0.0,1.0,,,0.0,0.0,2.0
65,Lake,2020-03-30,0.0,1.0,,,0.0,1.0,3.0
66,Fresno,2020-03-30,10.0,88.0,,,3.0,14.0,24.0
67,Madera,2020-03-30,1.0,5.0,,,1.0,3.0,4.0
68,Sutter,2020-03-30,0.0,0.0,,,0.0,0.0,
69,Shasta,2020-03-30,1.0,4.0,,,0.0,0.0,13.0
70,Trinity,2020-03-30,0.0,0.0,,,0.0,0.0,
71,Alameda,2020-03-30,59.0,89.0,,,27.0,18.0,146.0
72,San Diego,2020-03-30,146.0,446.0,,,72.0,23.0,228.0
73,Yuba,2020-03-30,3.0,17.0,,,2.0,4.0,10.0
74,Contra Costa,2020-03-30,25.0,54.0,,,11.0,6.0,90.0
75,Santa Cruz,2020-03-30,0.0,2.0,,,0.0,0.0,4.0
76,Sacramento,2020-03-30,45.0,86.0,,,21.0,23.0,58.0
77,Yolo,2020-03-30,2.0,2.0,,,1.0,2.0,0.0
78,Butte,2020-03-30,4.0,12.0,,,2.0,1.0,5.0
79,Inyo,2020-03-30,,,,,,,
80,Los Angeles,2020-03-30,601.0,1277.0,,,245.0,244.0,456.0
81,Kings,2020-03-30,2.0,12.0,,,1.0,2.0,0.0
82,San Joaquin,2020-03-30,28.0,30.0,,,8.0,4.0,53.0
83,Tulare,2020-03-30,5.0,21.0,,,4.0,6.0,7.0
84,Orange,2020-03-30,98.0,251.0,,,42.0,58.0,131.0
85,San Luis Obispo,2020-03-30,5.0,11.0,,,3.0,4.0,957.0
86,El Dorado,2020-03-30,0.0,9.0,,,0.0,6.0,9.0
87,San Francisco,2020-03-30,58.0,92.0,,,18.0,7.0,90.0
88,Plumas,2020-03-30,0.0,1.0,,,0.0,0.0,
89,Imperial,2020-03-30,19.0,109.0,,,3.0,3.0,4.0
90,Nevada,2020-03-30,26.0,17.0,,,2.0,5.0,3.0
91,Santa Barbara,2020-03-30,19.0,25.0,,,11.0,7.0,48.0
92,Sonoma,2020-03-30,7.0,22.0,,,3.0,4.0,29.0
93,San Bernardino,2020-03-30,67.0,179.0,,,27.0,33.0,66.0
94,San Mateo,2020-03-30,56.0,40.0,,,18.0,11.0,47.0
95,Del Norte,2020-03-30,0.0,2.0,,,0.0,0.0,5.0
96,Merced,2020-03-30,1.0,9.0,,,0.0,2.0,11.0
97,Siskiyou,2020-03-30,0.0,0.0,,,0.0,0.0,3.0
98,Monterey,2020-03-30,11.0,16.0,,,4.0,0.0,17.0
99,Santa Clara,2020-03-30,153.0,93.0,,,74.0,23.0,103.0
100,Stanislaus,2020-03-30,17.0,51.0,,,9.0,5.0,29.0
101,Lassen,2020-03-30,0.0,4.0,,,0.0,0.0,
102,Tuolumne,2020-03-30,1.0,2.0,,,0.0,0.0,3.0
103,Colusa,2020-03-30,0.0,1.0,,,0.0,1.0,5.0
104,Kern,2020-03-30,18.0,123.0,,,6.0,8.0,51.0
105,Marin,2020-03-30,10.0,9.0,,,4.0,2.0,16.0
106,Placer,2020-03-30,19.0,19.0,,,5.0,1.0,29.0
107,Humboldt,2020-03-30,1.0,8.0,,,0.0,0.0,10.0
108,Solano,2020-03-30,15.0,16.0,,,6.0,0.0,47.0
109,Mendocino,2020-03-30,2.0,11.0,,,0.0,1.0,8.0
110,San Luis Obispo,2020-03-31,7.0,15.0,,,3.0,6.0,955.0
111,Alameda,2020-03-31,56.0,94.0,,,27.0,17.0,77.0
112,Placer,2020-03-31,18.0,27.0,,,6.0,0.0,28.0
113,Yuba,2020-03-31,2.0,21.0,,,2.0,4.0,6.0
114,Lake,2020-03-31,0.0,4.0,,,0.0,2.0,3.0
115,Madera,2020-03-31,1.0,3.0,,,1.0,0.0,5.0
116,Modoc,2020-03-31,0.0,19.0,,,0.0,0.0,
117,Kings,2020-03-31,1.0,3.0,,,1.0,2.0,4.0
118,Tuolumne,2020-03-31,0.0,37.0,,,0.0,0.0,4.0
119,Colusa,2020-03-31,0.0,1.0,,,0.0,1.0,5.0
120,Santa Cruz,2020-03-31,1.0,10.0,,,1.0,2.0,7.0
121,Contra Costa,2020-03-31,27.0,54.0,,,11.0,10.0,68.0
122,Trinity,2020-03-31,0.0,0.0,,,0.0,0.0,
123,Sonoma,2020-03-31,8.0,18.0,,,3.0,3.0,21.0
124,Sutter,2020-03-31,0.0,0.0,,,0.0,0.0,
125,Amador,2020-03-31,0.0,0.0,,,0.0,0.0,4.0
126,Glenn,2020-03-31,0.0,0.0,,,0.0,0.0,
127,Del Norte,2020-03-31,0.0,4.0,,,0.0,0.0,3.0
128,Los Angeles,2020-03-31,713.0,1239.0,,,315.0,239.0,445.0
129,Mono,2020-03-31,0.0,1.0,,,0.0,0.0,2.0
130,San Bernardino,2020-03-31,82.0,231.0,,,33.0,48.0,63.0
131,Yolo,2020-03-31,3.0,2.0,,,2.0,2.0,1.0
132,Butte,2020-03-31,4.0,20.0,,,2.0,3.0,2.0
133,San Francisco,2020-03-31,67.0,69.0,,,30.0,14.0,77.0
134,Mendocino,2020-03-31,0.0,1.0,,,0.0,0.0,7.0
135,Kern,2020-03-31,14.0,63.0,,,6.0,6.0,46.0
136,Siskiyou,2020-03-31,0.0,0.0,,,0.0,0.0,4.0
137,Shasta,2020-03-31,1.0,5.0,,,1.0,0.0,4.0
138,Ventura,2020-03-31,21.0,90.0,,,5.0,24.0,12.0
139,Napa,2020-03-31,1.0,5.0,,,1.0,1.0,12.0
140,Tehama,2020-03-31,0.0,2.0,,,0.0,0.0,4.0
141,Plumas,2020-03-31,0.0,0.0,,,0.0,0.0,
142,Stanislaus,2020-03-31,20.0,31.0,,,9.0,1.0,34.0
143,Humboldt,2020-03-31,1.0,11.0,,,0.0,4.0,8.0
144,Marin,2020-03-31,9.0,14.0,,,4.0,2.0,15.0
145,San Benito,2020-03-31,1.0,0.0,,,1.0,0.0,1.0
146,Santa Barbara,2020-03-31,19.0,29.0,,,14.0,7.0,48.0
147,Solano,2020-03-31,15.0,15.0,,,6.0,5.0,42.0
148,Santa Clara,2020-03-31,155.0,98.0,,,73.0,17.0,92.0
149,Riverside,2020-03-31,80.0,155.0,,,28.0,59.0,75.0
150,Sacramento,2020-03-31,53.0,110.0,,,20.0,31.0,66.0
151,San Mateo,2020-03-31,60.0,23.0,,,18.0,5.0,37.0
152,Monterey,2020-03-31,11.0,15.0,,,4.0,2.0,17.0
153,Calaveras,2020-03-31,0.0,1.0,,,0.0,0.0,4.0
154,El Dorado,2020-03-31,10.0,9.0,,,0.0,6.0,12.0
155,Lassen,2020-03-31,0.0,7.0,,,0.0,0.0,
156,Fresno,2020-03-31,30.0,274.0,,,4.0,19.0,23.0
157,Tulare,2020-03-31,6.0,14.0,,,4.0,5.0,9.0
158,Orange,2020-03-31,105.0,233.0,,,45.0,44.0,131.0
159,Imperial,2020-03-31,12.0,100.0,,,3.0,4.0,4.0
160,San Diego,2020-03-31,158.0,408.0,,,75.0,39.0,208.0
161,San Joaquin,2020-03-31,44.0,54.0,,,14.0,5.0,28.0
162,Nevada,2020-03-31,36.0,40.0,,,2.0,1.0,6.0
163,Merced,2020-03-31,3.0,11.0,,,0.0,2.0,10.0
164,Inyo,2020-03-31,,83.0,,,0.0,0.0,6.0
165,Lake,2020-04-01,0.0,2.0,,,0.0,0.0,2.0
166,Sonoma,2020-04-01,5.0,18.0,,,1.0,2.0,22.0
167,Kern,2020-04-01,15.0,45.0,,,7.0,9.0,32.0
168,Sacramento,2020-04-01,53.0,138.0,,,20.0,33.0,74.0
169,Del Norte,2020-04-01,0.0,5.0,,,0.0,0.0,3.0
170,Fresno,2020-04-01,19.0,101.0,,,5.0,13.0,53.0
171,Humboldt,2020-04-01,1.0,9.0,,,0.0,3.0,7.0
172,Yolo,2020-04-01,3.0,3.0,,,1.0,1.0,2.0
173,Los Angeles,2020-04-01,739.0,1332.0,,,335.0,220.0,492.0
174,San Diego,2020-04-01,168.0,340.0,,,71.0,32.0,215.0
175,San Bernardino,2020-04-01,95.0,196.0,,,39.0,52.0,34.0
176,Butte,2020-04-01,5.0,33.0,,,2.0,4.0,9.0
177,Colusa,2020-04-01,0.0,1.0,,,0.0,1.0,5.0
178,Marin,2020-04-01,9.0,19.0,,,4.0,2.0,14.0
179,Siskiyou,2020-04-01,0.0,5.0,,,0.0,2.0,3.0
180,Solano,2020-04-01,14.0,18.0,,,5.0,2.0,31.0
181,Santa Barbara,2020-04-01,23.0,23.0,,,15.0,6.0,51.0
182,Madera,2020-04-01,1.0,3.0,,,1.0,0.0,4.0
183,Inyo,2020-04-01,7.0,89.0,,,0.0,0.0,6.0
184,Tehama,2020-04-01,0.0,1.0,,,0.0,1.0,4.0
185,Amador,2020-04-01,0.0,3.0,,,0.0,0.0,2.0
186,Trinity,2020-04-01,0.0,0.0,,,0.0,0.0,
187,Glenn,2020-04-01,,,,,,,
188,Lassen,2020-04-01,0.0,7.0,,,0.0,0.0,
189,Santa Cruz,2020-04-01,2.0,12.0,,,2.0,2.0,3.0
190,Tuolumne,2020-04-01,0.0,0.0,,,0.0,0.0,2.0
191,Kings,2020-04-01,2.0,6.0,,,1.0,2.0,1.0
192,Yuba,2020-04-01,2.0,24.0,,,2.0,4.0,6.0
193,Mendocino,2020-04-01,0.0,2.0,,,0.0,0.0,8.0
194,Contra Costa,2020-04-01,31.0,42.0,,,12.0,12.0,61.0
195,San Luis Obispo,2020-04-01,8.0,10.0,,,5.0,6.0,968.0
196,Imperial,2020-04-01,4.0,15.0,,,3.0,4.0,7.0
197,Orange,2020-04-01,117.0,221.0,,,50.0,48.0,118.0
198,Alameda,2020-04-01,52.0,76.0,,,27.0,15.0,106.0
199,Tulare,2020-04-01,4.0,12.0,,,3.0,4.0,9.0
200,Sutter,2020-04-01,0.0,0.0,,,0.0,0.0,
201,Modoc,2020-04-01,0.0,1.0,,,0.0,0.0,
202,Calaveras,2020-04-01,0.0,1.0,,,0.0,0.0,5.0
203,Placer,2020-04-01,25.0,28.0,,,6.0,2.0,7.0
204,San Francisco,2020-04-01,67.0,66.0,,,30.0,8.0,64.0
205,El Dorado,2020-04-01,14.0,8.0,,,1.0,3.0,9.0
206,San Mateo,2020-04-01,57.0,35.0,,,19.0,9.0,36.0
207,Nevada,2020-04-01,36.0,54.0,,,0.0,4.0,3.0
208,Riverside,2020-04-01,85.0,182.0,,,29.0,47.0,76.0
209,Stanislaus,2020-04-01,25.0,39.0,,,10.0,6.0,31.0
210,Plumas,2020-04-01,0.0,0.0,,,0.0,0.0,
211,Mono,2020-04-01,0.0,0.0,,,0.0,0.0,2.0
212,Merced,2020-04-01,3.0,15.0,,,0.0,3.0,9.0
213,Shasta,2020-04-01,1.0,4.0,,,0.0,1.0,13.0
214,Monterey,2020-04-01,13.0,16.0,,,4.0,4.0,15.0
215,Santa Clara,2020-04-01,160.0,85.0,,,77.0,15.0,91.0
216,San Benito,2020-04-01,2.0,0.0,,,2.0,0.0,0.0
217,Mariposa,2020-04-01,0.0,0.0,,,0.0,0.0,
218,Napa,2020-04-01,2.0,2.0,,,0.0,1.0,9.0
219,Ventura,2020-04-01,22.0,96.0,,,5.0,23.0,27.0
220,San Joaquin,2020-04-01,25.0,35.0,,,16.0,11.0,21.0
221,Sutter,2020-04-02,0.0,0.0,,,,,
222,Ventura,2020-04-02,27.0,111.0,,,7.0,24.0,15.0
223,Yuba,2020-04-02,2.0,25.0,,,2.0,6.0,4.0
224,Calaveras,2020-04-02,0.0,1.0,,,0.0,0.0,5.0
225,Inyo,2020-04-02,8.0,102.0,,,0.0,1.0,3.0
226,Santa Clara,2020-04-02,163.0,101.0,,,69.0,19.0,95.0
227,Santa Cruz,2020-04-02,4.0,4.0,,,3.0,0.0,7.0
228,Stanislaus,2020-04-02,30.0,43.0,,,11.0,7.0,22.0
229,El Dorado,2020-04-02,15.0,12.0,,,0.0,6.0,10.0
230,Mono,2020-04-02,18.0,2.0,,,0.0,0.0,2.0
231,Fresno,2020-04-02,17.0,74.0,,,6.0,13.0,33.0
232,Marin,2020-04-02,7.0,16.0,,,3.0,1.0,16.0
233,San Francisco,2020-04-02,75.0,60.0,,,32.0,11.0,58.0
234,Tuolumne,2020-04-02,0.0,0.0,,,0.0,0.0,2.0
235,San Diego,2020-04-02,144.0,343.0,,,69.0,35.0,206.0
236,Shasta,2020-04-02,2.0,4.0,,,1.0,0.0,10.0
237,Napa,2020-04-02,1.0,4.0,,,1.0,1.0,12.0
238,Mariposa,2020-04-02,0.0,1.0,,,0.0,0.0,
239,Orange,2020-04-02,129.0,225.0,,,67.0,47.0,96.0
240,Kern,2020-04-02,27.0,77.0,,,12.0,23.0,36.0
241,Colusa,2020-04-02,0.0,1.0,,,0.0,1.0,5.0
242,Monterey,2020-04-02,14.0,14.0,,,4.0,2.0,12.0
243,Amador,2020-04-02,0.0,3.0,,,0.0,0.0,2.0
244,Sonoma,2020-04-02,8.0,18.0,,,1.0,0.0,10.0
245,Siskiyou,2020-04-02,0.0,3.0,,,0.0,2.0,4.0
246,Lassen,2020-04-02,0.0,7.0,,,0.0,0.0,
247,San Mateo,2020-04-02,62.0,40.0,,,26.0,4.0,26.0
248,Del Norte,2020-04-02,0.0,3.0,,,0.0,0.0,2.0
249,Humboldt,2020-04-02,1.0,8.0,,,0.0,2.0,8.0
250,Tulare,2020-04-02,4.0,26.0,,,4.0,5.0,3.0
251,Trinity,2020-04-02,0.0,0.0,,,0.0,0.0,
252,Merced,2020-04-02,4.0,5.0,,,0.0,1.0,3.0
253,Lake,2020-04-02,0.0,1.0,,,0.0,0.0,2.0
254,Santa Barbara,2020-04-02,26.0,44.0,,,18.0,10.0,47.0
255,Imperial,2020-04-02,4.0,16.0,,,3.0,5.0,6.0
256,San Luis Obispo,2020-04-02,5.0,5.0,,,4.0,4.0,966.0
257,Glenn,2020-04-02,0.0,0.0,,,0.0,0.0,
258,Nevada,2020-04-02,38.0,58.0,,,2.0,1.0,6.0
259,Plumas,2020-04-02,0.0,0.0,,,0.0,0.0,
260,Solano,2020-04-02,15.0,8.0,,,7.0,1.0,27.0
261,Placer,2020-04-02,32.0,15.0,,,9.0,0.0,11.0
262,Mendocino,2020-04-02,0.0,1.0,,,0.0,0.0,8.0
263,Alameda,2020-04-02,57.0,76.0,,,29.0,17.0,112.0
264,Contra Costa,2020-04-02,32.0,38.0,,,13.0,10.0,73.0
265,Modoc,2020-04-02,0.0,1.0,,,0.0,0.0,
266,San Joaquin,2020-04-02,42.0,42.0,,,20.0,7.0,17.0
267,Madera,2020-04-02,1.0,7.0,,,1.0,3.0,6.0
268,San Benito,2020-04-02,2.0,0.0,,,2.0,0.0,0.0
269,Butte,2020-04-02,4.0,26.0,,,2.0,2.0,12.0
270,Yolo,2020-04-02,3.0,2.0,,,2.0,3.0,0.0
271,Tehama,2020-04-02,0.0,1.0,,,0.0,1.0,4.0
272,Los Angeles,2020-04-02,818.0,1270.0,,,346.0,193.0,488.0
273,Kings,2020-04-02,2.0,6.0,,,1.0,1.0,7.0
274,San Bernardino,2020-04-02,126.0,185.0,,,50.0,45.0,37.0
275,Riverside,2020-04-02,136.0,181.0,,,45.0,49.0,104.0
276,Sacramento,2020-04-02,71.0,92.0,,,24.0,19.0,80.0
277,Merced,2020-04-03,4.0,5.0,,,1.0,1.0,4.0
278,Mariposa,2020-04-03,0.0,2.0,,,0.0,0.0,
279,San Benito,2020-04-03,2.0,0.0,,,2.0,0.0,0.0
280,Nevada,2020-04-03,2.0,4.0,,,2.0,1.0,5.0
281,Yolo,2020-04-03,2.0,7.0,,,3.0,6.0,4.0
282,Madera,2020-04-03,0.0,5.0,,,0.0,1.0,7.0
283,Alameda,2020-04-03,64.0,74.0,,,32.0,13.0,117.0
284,Tehama,2020-04-03,0.0,0.0,,,0.0,0.0,8.0
285,Santa Barbara,2020-04-03,27.0,29.0,,,18.0,4.0,50.0
286,Shasta,2020-04-03,2.0,9.0,,,1.0,3.0,14.0
