,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
1,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
2,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
3,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
4,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
5,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
6,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
7,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
8,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
9,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
10,Napa,2020-03-29,0.0,26.0,,,,,5.0
11,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
12,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
13,Colusa,2020-03-29,,,,,,,
14,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
15,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
16,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
17,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
18,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
19,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
20,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
21,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
22,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
23,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
24,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
25,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
26,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
27,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
28,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
29,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
30,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
31,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
32,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
33,Glenn,2020-03-29,,,,,,,
34,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
35,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
36,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
37,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
38,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
39,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
40,Inyo,2020-03-29,,,,,,,
41,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
42,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
43,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
44,Butte,2020-03-29,,,,,,,
45,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
46,Calaveras,2020-03-29,,,,,,,
47,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
48,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
49,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
50,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
51,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
52,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
53,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
54,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
55,Del Norte,2020-03-30,0.0,2.0,,,0.0,0.0,5.0
56,Merced,2020-03-30,1.0,9.0,,,0.0,2.0,11.0
57,Sacramento,2020-03-30,45.0,86.0,,,21.0,23.0,58.0
58,San Benito,2020-03-30,1.0,1.0,,,1.0,0.0,1.0
59,Glenn,2020-03-30,0.0,0.0,,,0.0,0.0,
60,Contra Costa,2020-03-30,25.0,54.0,,,11.0,6.0,90.0
61,Monterey,2020-03-30,11.0,16.0,,,4.0,0.0,17.0
62,Santa Clara,2020-03-30,153.0,93.0,,,74.0,23.0,103.0
63,Yolo,2020-03-30,2.0,2.0,,,1.0,2.0,0.0
64,Stanislaus,2020-03-30,17.0,51.0,,,9.0,5.0,29.0
65,Lassen,2020-03-30,0.0,4.0,,,0.0,0.0,
66,Modoc,2020-03-30,0.0,31.0,,,0.0,0.0,
67,Sonoma,2020-03-30,7.0,22.0,,,3.0,4.0,29.0
68,Yuba,2020-03-30,3.0,17.0,,,2.0,4.0,10.0
69,Lake,2020-03-30,0.0,1.0,,,0.0,1.0,3.0
70,Ventura,2020-03-30,25.0,82.0,,,5.0,28.0,15.0
71,Napa,2020-03-30,3.0,8.0,,,1.0,0.0,9.0
72,Tulare,2020-03-30,5.0,21.0,,,4.0,6.0,7.0
73,El Dorado,2020-03-30,0.0,9.0,,,0.0,6.0,9.0
74,Los Angeles,2020-03-30,601.0,1277.0,,,245.0,244.0,456.0
75,San Bernardino,2020-03-30,67.0,179.0,,,27.0,33.0,66.0
76,Fresno,2020-03-30,10.0,88.0,,,3.0,14.0,24.0
77,Alameda,2020-03-30,59.0,89.0,,,27.0,18.0,146.0
78,Santa Cruz,2020-03-30,0.0,2.0,,,0.0,0.0,4.0
79,Siskiyou,2020-03-30,0.0,0.0,,,0.0,0.0,3.0
80,Calaveras,2020-03-30,0.0,3.0,,,0.0,1.0,5.0
81,Tehama,2020-03-30,0.0,2.0,,,0.0,0.0,2.0
82,Colusa,2020-03-30,0.0,1.0,,,0.0,1.0,5.0
83,San Diego,2020-03-30,146.0,446.0,,,72.0,23.0,228.0
84,San Mateo,2020-03-30,56.0,40.0,,,18.0,11.0,47.0
85,Amador,2020-03-30,0.0,1.0,,,0.0,0.0,4.0
86,Sutter,2020-03-30,0.0,0.0,,,0.0,0.0,
87,Trinity,2020-03-30,0.0,0.0,,,0.0,0.0,
88,Shasta,2020-03-30,1.0,4.0,,,0.0,0.0,13.0
89,Mono,2020-03-30,0.0,1.0,,,0.0,0.0,2.0
90,Madera,2020-03-30,1.0,5.0,,,1.0,3.0,4.0
91,Marin,2020-03-30,10.0,9.0,,,4.0,2.0,16.0
92,Placer,2020-03-30,19.0,19.0,,,5.0,1.0,29.0
93,Kern,2020-03-30,18.0,123.0,,,6.0,8.0,51.0
94,Humboldt,2020-03-30,1.0,8.0,,,0.0,0.0,10.0
95,Santa Barbara,2020-03-30,19.0,25.0,,,11.0,7.0,48.0
96,Butte,2020-03-30,4.0,12.0,,,2.0,1.0,5.0
97,Imperial,2020-03-30,19.0,109.0,,,3.0,3.0,4.0
98,Plumas,2020-03-30,0.0,1.0,,,0.0,0.0,
99,Solano,2020-03-30,15.0,16.0,,,6.0,0.0,47.0
100,Orange,2020-03-30,98.0,251.0,,,42.0,58.0,131.0
101,San Francisco,2020-03-30,58.0,92.0,,,18.0,7.0,90.0
102,Riverside,2020-03-30,60.0,133.0,,,22.0,33.0,77.0
103,Kings,2020-03-30,2.0,12.0,,,1.0,2.0,0.0
104,Inyo,2020-03-30,,,,,,,
105,Mendocino,2020-03-30,2.0,11.0,,,0.0,1.0,8.0
106,Tuolumne,2020-03-30,1.0,2.0,,,0.0,0.0,3.0
107,San Joaquin,2020-03-30,28.0,30.0,,,8.0,4.0,53.0
108,Nevada,2020-03-30,26.0,17.0,,,2.0,5.0,3.0
109,San Luis Obispo,2020-03-30,5.0,11.0,,,3.0,4.0,957.0
110,Inyo,2020-03-31,,83.0,,,0.0,0.0,6.0
111,Santa Cruz,2020-03-31,1.0,10.0,,,1.0,2.0,7.0
112,Mono,2020-03-31,0.0,1.0,,,0.0,0.0,2.0
113,San Mateo,2020-03-31,60.0,23.0,,,18.0,5.0,37.0
114,Modoc,2020-03-31,0.0,19.0,,,0.0,0.0,
115,Stanislaus,2020-03-31,20.0,31.0,,,9.0,1.0,34.0
116,Placer,2020-03-31,18.0,27.0,,,6.0,0.0,28.0
117,Kings,2020-03-31,1.0,3.0,,,1.0,2.0,4.0
118,Tehama,2020-03-31,0.0,2.0,,,0.0,0.0,4.0
119,San Diego,2020-03-31,158.0,408.0,,,75.0,39.0,208.0
120,Yolo,2020-03-31,3.0,2.0,,,2.0,2.0,1.0
121,Madera,2020-03-31,1.0,3.0,,,1.0,0.0,5.0
122,Trinity,2020-03-31,0.0,0.0,,,0.0,0.0,
123,Lake,2020-03-31,0.0,4.0,,,0.0,2.0,3.0
124,Sutter,2020-03-31,0.0,0.0,,,0.0,0.0,
125,Amador,2020-03-31,0.0,0.0,,,0.0,0.0,4.0
126,San Luis Obispo,2020-03-31,7.0,15.0,,,3.0,6.0,955.0
127,Nevada,2020-03-31,36.0,40.0,,,2.0,1.0,6.0
128,Sacramento,2020-03-31,53.0,110.0,,,20.0,31.0,66.0
129,Glenn,2020-03-31,0.0,0.0,,,0.0,0.0,
130,Yuba,2020-03-31,2.0,21.0,,,2.0,4.0,6.0
131,Kern,2020-03-31,14.0,63.0,,,6.0,6.0,46.0
132,Imperial,2020-03-31,12.0,100.0,,,3.0,4.0,4.0
133,San Francisco,2020-03-31,67.0,69.0,,,30.0,14.0,77.0
134,Ventura,2020-03-31,21.0,90.0,,,5.0,24.0,12.0
135,Tuolumne,2020-03-31,0.0,37.0,,,0.0,0.0,4.0
136,Napa,2020-03-31,1.0,5.0,,,1.0,1.0,12.0
137,Riverside,2020-03-31,80.0,155.0,,,28.0,59.0,75.0
138,Colusa,2020-03-31,0.0,1.0,,,0.0,1.0,5.0
139,Santa Barbara,2020-03-31,19.0,29.0,,,14.0,7.0,48.0
140,Monterey,2020-03-31,11.0,15.0,,,4.0,2.0,17.0
141,Plumas,2020-03-31,0.0,0.0,,,0.0,0.0,
142,Mendocino,2020-03-31,0.0,1.0,,,0.0,0.0,7.0
143,San Benito,2020-03-31,1.0,0.0,,,1.0,0.0,1.0
144,Merced,2020-03-31,3.0,11.0,,,0.0,2.0,10.0
145,Contra Costa,2020-03-31,27.0,54.0,,,11.0,10.0,68.0
146,Del Norte,2020-03-31,0.0,4.0,,,0.0,0.0,3.0
147,Santa Clara,2020-03-31,155.0,98.0,,,73.0,17.0,92.0
148,Orange,2020-03-31,105.0,233.0,,,45.0,44.0,131.0
149,Lassen,2020-03-31,0.0,7.0,,,0.0,0.0,
150,El Dorado,2020-03-31,10.0,9.0,,,0.0,6.0,12.0
151,San Joaquin,2020-03-31,44.0,54.0,,,14.0,5.0,28.0
152,Solano,2020-03-31,15.0,15.0,,,6.0,5.0,42.0
153,Calaveras,2020-03-31,0.0,1.0,,,0.0,0.0,4.0
154,Marin,2020-03-31,9.0,14.0,,,4.0,2.0,15.0
