,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
1,Inyo,2020-03-29,,,,,,,
2,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
3,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
4,Glenn,2020-03-29,,,,,,,
5,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
6,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
7,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
8,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
9,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
10,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
11,Butte,2020-03-29,,,,,,,
12,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
13,Napa,2020-03-29,0.0,26.0,,,,,5.0
14,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
15,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
16,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
17,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
18,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
19,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
20,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
21,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
22,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
23,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
24,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
25,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
26,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
27,Calaveras,2020-03-29,,,,,,,
28,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
29,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
30,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
31,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
32,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
33,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
34,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
35,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
36,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
37,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
38,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
39,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
40,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
41,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
42,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
43,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
44,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
45,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
46,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
47,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
48,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
49,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
50,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
51,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
52,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
53,Colusa,2020-03-29,,,,,,,
54,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
55,Santa Clara,2020-03-30,153.0,93.0,,,74.0,23.0,103.0
56,Plumas,2020-03-30,0.0,1.0,,,0.0,0.0,
57,Santa Barbara,2020-03-30,19.0,25.0,,,11.0,7.0,48.0
58,Sonoma,2020-03-30,7.0,22.0,,,3.0,4.0,29.0
59,Madera,2020-03-30,1.0,5.0,,,1.0,3.0,4.0
60,San Benito,2020-03-30,1.0,1.0,,,1.0,0.0,1.0
61,Nevada,2020-03-30,26.0,17.0,,,2.0,5.0,3.0
62,Siskiyou,2020-03-30,0.0,0.0,,,0.0,0.0,3.0
63,Tuolumne,2020-03-30,1.0,2.0,,,0.0,0.0,3.0
64,Del Norte,2020-03-30,0.0,2.0,,,0.0,0.0,5.0
65,Merced,2020-03-30,1.0,9.0,,,0.0,2.0,11.0
66,Glenn,2020-03-30,0.0,0.0,,,0.0,0.0,
67,San Luis Obispo,2020-03-30,5.0,11.0,,,3.0,4.0,957.0
68,Santa Cruz,2020-03-30,0.0,2.0,,,0.0,0.0,4.0
69,Monterey,2020-03-30,11.0,16.0,,,4.0,0.0,17.0
70,Mendocino,2020-03-30,2.0,11.0,,,0.0,1.0,8.0
71,San Diego,2020-03-30,146.0,446.0,,,72.0,23.0,228.0
72,Napa,2020-03-30,3.0,8.0,,,1.0,0.0,9.0
73,Trinity,2020-03-30,0.0,0.0,,,0.0,0.0,
74,Sutter,2020-03-30,0.0,0.0,,,0.0,0.0,
75,Amador,2020-03-30,0.0,1.0,,,0.0,0.0,4.0
76,Inyo,2020-03-30,,,,,,,
77,Marin,2020-03-30,10.0,9.0,,,4.0,2.0,16.0
78,Ventura,2020-03-30,25.0,82.0,,,5.0,28.0,15.0
79,Fresno,2020-03-30,10.0,88.0,,,3.0,14.0,24.0
80,Butte,2020-03-30,4.0,12.0,,,2.0,1.0,5.0
81,Yolo,2020-03-30,2.0,2.0,,,1.0,2.0,0.0
82,Sacramento,2020-03-30,45.0,86.0,,,21.0,23.0,58.0
83,Imperial,2020-03-30,19.0,109.0,,,3.0,3.0,4.0
84,Calaveras,2020-03-30,0.0,3.0,,,0.0,1.0,5.0
85,Humboldt,2020-03-30,1.0,8.0,,,0.0,0.0,10.0
86,San Mateo,2020-03-30,56.0,40.0,,,18.0,11.0,47.0
87,Placer,2020-03-30,19.0,19.0,,,5.0,1.0,29.0
