,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
1,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
2,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
3,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
4,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
5,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
6,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
7,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
8,Calaveras,2020-03-29,,,,,,,
9,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
10,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
11,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
12,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
13,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
14,Glenn,2020-03-29,,,,,,,
15,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
16,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
17,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
18,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
19,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
20,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
21,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
22,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
23,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
24,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
25,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
26,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
27,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
28,Inyo,2020-03-29,,,,,,,
29,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
30,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
31,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
32,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
33,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
34,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
35,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
36,Colusa,2020-03-29,,,,,,,
37,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
38,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
39,Napa,2020-03-29,0.0,26.0,,,,,5.0
40,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
41,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
42,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
43,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
44,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
45,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
46,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
47,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
48,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
49,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
50,Butte,2020-03-29,,,,,,,
51,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
52,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
53,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
54,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
55,Humboldt,2020-03-30,1.0,8.0,,,0.0,0.0,10.0
56,Modoc,2020-03-30,0.0,31.0,,,0.0,0.0,
57,Riverside,2020-03-30,60.0,133.0,,,22.0,33.0,77.0
58,Solano,2020-03-30,15.0,16.0,,,6.0,0.0,47.0
59,Plumas,2020-03-30,0.0,1.0,,,0.0,0.0,
60,Trinity,2020-03-30,0.0,0.0,,,0.0,0.0,
61,Imperial,2020-03-30,19.0,109.0,,,3.0,3.0,4.0
62,Sonoma,2020-03-30,7.0,22.0,,,3.0,4.0,29.0
63,Tulare,2020-03-30,5.0,21.0,,,4.0,6.0,7.0
64,Butte,2020-03-30,4.0,12.0,,,2.0,1.0,5.0
65,Santa Barbara,2020-03-30,19.0,25.0,,,11.0,7.0,48.0
66,Nevada,2020-03-30,26.0,17.0,,,2.0,5.0,3.0
67,Los Angeles,2020-03-30,601.0,1277.0,,,245.0,244.0,456.0
68,San Mateo,2020-03-30,56.0,40.0,,,18.0,11.0,47.0
69,San Luis Obispo,2020-03-30,5.0,11.0,,,3.0,4.0,957.0
70,Placer,2020-03-30,19.0,19.0,,,5.0,1.0,29.0
71,Inyo,2020-03-30,,,,,,,
72,Calaveras,2020-03-30,0.0,3.0,,,0.0,1.0,5.0
73,Sutter,2020-03-30,0.0,0.0,,,0.0,0.0,
74,Amador,2020-03-30,0.0,1.0,,,0.0,0.0,4.0
75,Alameda,2020-03-30,59.0,89.0,,,27.0,18.0,146.0
76,Monterey,2020-03-30,11.0,16.0,,,4.0,0.0,17.0
77,Del Norte,2020-03-30,0.0,2.0,,,0.0,0.0,5.0
78,Santa Clara,2020-03-30,153.0,93.0,,,74.0,23.0,103.0
79,Yolo,2020-03-30,2.0,2.0,,,1.0,2.0,0.0
80,Stanislaus,2020-03-30,17.0,51.0,,,9.0,5.0,29.0
81,Lassen,2020-03-30,0.0,4.0,,,0.0,0.0,
82,San Bernardino,2020-03-30,67.0,179.0,,,27.0,33.0,66.0
83,San Diego,2020-03-30,146.0,446.0,,,72.0,23.0,228.0
84,Merced,2020-03-30,1.0,9.0,,,0.0,2.0,11.0
85,Colusa,2020-03-30,0.0,1.0,,,0.0,1.0,5.0
86,Napa,2020-03-30,3.0,8.0,,,1.0,0.0,9.0
87,Siskiyou,2020-03-30,0.0,0.0,,,0.0,0.0,3.0
88,Fresno,2020-03-30,10.0,88.0,,,3.0,14.0,24.0
89,Lake,2020-03-30,0.0,1.0,,,0.0,1.0,3.0
90,Yuba,2020-03-30,3.0,17.0,,,2.0,4.0,10.0
91,Marin,2020-03-30,10.0,9.0,,,4.0,2.0,16.0
92,Ventura,2020-03-30,25.0,82.0,,,5.0,28.0,15.0
93,Mendocino,2020-03-30,2.0,11.0,,,0.0,1.0,8.0
94,Orange,2020-03-30,98.0,251.0,,,42.0,58.0,131.0
95,Shasta,2020-03-30,1.0,4.0,,,0.0,0.0,13.0
96,Mono,2020-03-30,0.0,1.0,,,0.0,0.0,2.0
97,Madera,2020-03-30,1.0,5.0,,,1.0,3.0,4.0
98,San Francisco,2020-03-30,58.0,92.0,,,18.0,7.0,90.0
99,Kern,2020-03-30,18.0,123.0,,,6.0,8.0,51.0
100,Kings,2020-03-30,2.0,12.0,,,1.0,2.0,0.0
101,El Dorado,2020-03-30,0.0,9.0,,,0.0,6.0,9.0
102,Tuolumne,2020-03-30,1.0,2.0,,,0.0,0.0,3.0
103,San Joaquin,2020-03-30,28.0,30.0,,,8.0,4.0,53.0
104,Tehama,2020-03-30,0.0,2.0,,,0.0,0.0,2.0
105,Sacramento,2020-03-30,45.0,86.0,,,21.0,23.0,58.0
106,San Benito,2020-03-30,1.0,1.0,,,1.0,0.0,1.0
107,Glenn,2020-03-30,0.0,0.0,,,0.0,0.0,
108,Contra Costa,2020-03-30,25.0,54.0,,,11.0,6.0,90.0
109,Santa Cruz,2020-03-30,0.0,2.0,,,0.0,0.0,4.0
110,San Bernardino,2020-03-31,82.0,231.0,,,33.0,48.0,63.0
111,Mono,2020-03-31,0.0,1.0,,,0.0,0.0,2.0
112,Tulare,2020-03-31,6.0,14.0,,,4.0,5.0,9.0
