,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
1,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
2,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
3,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
4,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
5,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
6,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
7,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
8,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
9,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
10,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
11,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
12,Calaveras,2020-03-29,,,,,,,
13,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
14,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
15,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
16,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
17,Colusa,2020-03-29,,,,,,,
18,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
19,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
20,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
21,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
22,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
23,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
24,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
25,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
26,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
27,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
28,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
29,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
30,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
31,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
32,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
33,Napa,2020-03-29,0.0,26.0,,,,,5.0
34,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
35,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
36,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
37,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
38,Inyo,2020-03-29,,,,,,,
39,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
40,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
41,Butte,2020-03-29,,,,,,,
42,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
43,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
44,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
45,Glenn,2020-03-29,,,,,,,
46,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
47,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
48,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
49,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
50,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
51,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
52,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
53,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
54,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
55,Tulare,2020-03-30,5.0,21.0,,,4.0,6.0,7.0
56,Mendocino,2020-03-30,2.0,11.0,,,0.0,1.0,8.0
57,Plumas,2020-03-30,0.0,1.0,,,0.0,0.0,
58,Santa Barbara,2020-03-30,19.0,25.0,,,11.0,7.0,48.0
59,San Bernardino,2020-03-30,67.0,179.0,,,27.0,33.0,66.0
60,Kern,2020-03-30,18.0,123.0,,,6.0,8.0,51.0
61,Sonoma,2020-03-30,7.0,22.0,,,3.0,4.0,29.0
62,Yolo,2020-03-30,2.0,2.0,,,1.0,2.0,0.0
63,Tehama,2020-03-30,0.0,2.0,,,0.0,0.0,2.0
64,San Benito,2020-03-30,1.0,1.0,,,1.0,0.0,1.0
65,Glenn,2020-03-30,0.0,0.0,,,0.0,0.0,
66,Santa Cruz,2020-03-30,0.0,2.0,,,0.0,0.0,4.0
67,Monterey,2020-03-30,11.0,16.0,,,4.0,0.0,17.0
68,Santa Clara,2020-03-30,153.0,93.0,,,74.0,23.0,103.0
69,San Diego,2020-03-30,146.0,446.0,,,72.0,23.0,228.0
70,Napa,2020-03-30,3.0,8.0,,,1.0,0.0,9.0
71,Ventura,2020-03-30,25.0,82.0,,,5.0,28.0,15.0
72,Fresno,2020-03-30,10.0,88.0,,,3.0,14.0,24.0
73,San Luis Obispo,2020-03-30,5.0,11.0,,,3.0,4.0,957.0
74,Lake,2020-03-30,0.0,1.0,,,0.0,1.0,3.0
75,Yuba,2020-03-30,3.0,17.0,,,2.0,4.0,10.0
76,Lassen,2020-03-30,0.0,4.0,,,0.0,0.0,
77,Marin,2020-03-30,10.0,9.0,,,4.0,2.0,16.0
78,Amador,2020-03-30,0.0,1.0,,,0.0,0.0,4.0
79,Sutter,2020-03-30,0.0,0.0,,,0.0,0.0,
80,Trinity,2020-03-30,0.0,0.0,,,0.0,0.0,
81,Alameda,2020-03-30,59.0,89.0,,,27.0,18.0,146.0
82,El Dorado,2020-03-30,0.0,9.0,,,0.0,6.0,9.0
83,Mono,2020-03-30,0.0,1.0,,,0.0,0.0,2.0
84,Modoc,2020-03-30,0.0,31.0,,,0.0,0.0,
85,Placer,2020-03-30,19.0,19.0,,,5.0,1.0,29.0
86,Stanislaus,2020-03-30,17.0,51.0,,,9.0,5.0,29.0
87,Del Norte,2020-03-30,0.0,2.0,,,0.0,0.0,5.0
88,Merced,2020-03-30,1.0,9.0,,,0.0,2.0,11.0
89,Calaveras,2020-03-30,0.0,3.0,,,0.0,1.0,5.0
90,Sacramento,2020-03-30,45.0,86.0,,,21.0,23.0,58.0
91,Colusa,2020-03-30,0.0,1.0,,,0.0,1.0,5.0
92,Siskiyou,2020-03-30,0.0,0.0,,,0.0,0.0,3.0
93,Contra Costa,2020-03-30,25.0,54.0,,,11.0,6.0,90.0
94,Madera,2020-03-30,1.0,5.0,,,1.0,3.0,4.0
95,Shasta,2020-03-30,1.0,4.0,,,0.0,0.0,13.0
96,Nevada,2020-03-30,26.0,17.0,,,2.0,5.0,3.0
97,Inyo,2020-03-30,,,,,,,
98,Los Angeles,2020-03-30,601.0,1277.0,,,245.0,244.0,456.0
99,Kings,2020-03-30,2.0,12.0,,,1.0,2.0,0.0
100,San Joaquin,2020-03-30,28.0,30.0,,,8.0,4.0,53.0
101,Tuolumne,2020-03-30,1.0,2.0,,,0.0,0.0,3.0
102,Orange,2020-03-30,98.0,251.0,,,42.0,58.0,131.0
103,San Francisco,2020-03-30,58.0,92.0,,,18.0,7.0,90.0
104,Riverside,2020-03-30,60.0,133.0,,,22.0,33.0,77.0
105,Solano,2020-03-30,15.0,16.0,,,6.0,0.0,47.0
106,Imperial,2020-03-30,19.0,109.0,,,3.0,3.0,4.0
107,Butte,2020-03-30,4.0,12.0,,,2.0,1.0,5.0
108,Humboldt,2020-03-30,1.0,8.0,,,0.0,0.0,10.0
109,San Mateo,2020-03-30,56.0,40.0,,,18.0,11.0,47.0
110,Calaveras,2020-03-31,0.0,1.0,,,0.0,0.0,4.0
111,Merced,2020-03-31,3.0,11.0,,,0.0,2.0,10.0
112,San Mateo,2020-03-31,60.0,23.0,,,18.0,5.0,37.0
113,Siskiyou,2020-03-31,0.0,0.0,,,0.0,0.0,4.0
114,Shasta,2020-03-31,1.0,5.0,,,1.0,0.0,4.0
115,Tehama,2020-03-31,0.0,2.0,,,0.0,0.0,4.0
116,Del Norte,2020-03-31,0.0,4.0,,,0.0,0.0,3.0
117,Plumas,2020-03-31,0.0,0.0,,,0.0,0.0,
118,San Benito,2020-03-31,1.0,0.0,,,1.0,0.0,1.0
119,Imperial,2020-03-31,12.0,100.0,,,3.0,4.0,4.0
120,Butte,2020-03-31,4.0,20.0,,,2.0,3.0,2.0
121,Sonoma,2020-03-31,8.0,18.0,,,3.0,3.0,21.0
122,Monterey,2020-03-31,11.0,15.0,,,4.0,2.0,17.0
123,Fresno,2020-03-31,30.0,274.0,,,4.0,19.0,23.0
124,San Francisco,2020-03-31,67.0,69.0,,,30.0,14.0,77.0
125,Tulare,2020-03-31,6.0,14.0,,,4.0,5.0,9.0
126,Modoc,2020-03-31,0.0,19.0,,,0.0,0.0,
127,Mono,2020-03-31,0.0,1.0,,,0.0,0.0,2.0
128,Madera,2020-03-31,1.0,3.0,,,1.0,0.0,5.0
129,El Dorado,2020-03-31,10.0,9.0,,,0.0,6.0,12.0
130,Lassen,2020-03-31,0.0,7.0,,,0.0,0.0,
131,Orange,2020-03-31,105.0,233.0,,,45.0,44.0,131.0
132,Glenn,2020-03-31,0.0,0.0,,,0.0,0.0,
133,Nevada,2020-03-31,36.0,40.0,,,2.0,1.0,6.0
134,Alameda,2020-03-31,56.0,94.0,,,27.0,17.0,77.0
135,Yolo,2020-03-31,3.0,2.0,,,2.0,2.0,1.0
136,San Bernardino,2020-03-31,82.0,231.0,,,33.0,48.0,63.0
137,Los Angeles,2020-03-31,713.0,1239.0,,,315.0,239.0,445.0
138,Santa Barbara,2020-03-31,19.0,29.0,,,14.0,7.0,48.0
139,Santa Cruz,2020-03-31,1.0,10.0,,,1.0,2.0,7.0
140,Inyo,2020-03-31,,83.0,,,0.0,0.0,6.0
141,San Luis Obispo,2020-03-31,7.0,15.0,,,3.0,6.0,955.0
142,Contra Costa,2020-03-31,27.0,54.0,,,11.0,10.0,68.0
143,Yuba,2020-03-31,2.0,21.0,,,2.0,4.0,6.0
144,Trinity,2020-03-31,0.0,0.0,,,0.0,0.0,
145,Sutter,2020-03-31,0.0,0.0,,,0.0,0.0,
146,Amador,2020-03-31,0.0,0.0,,,0.0,0.0,4.0
147,San Diego,2020-03-31,158.0,408.0,,,75.0,39.0,208.0
148,Kings,2020-03-31,1.0,3.0,,,1.0,2.0,4.0
149,Placer,2020-03-31,18.0,27.0,,,6.0,0.0,28.0
150,Stanislaus,2020-03-31,20.0,31.0,,,9.0,1.0,34.0
